030318374,0,1
030319255,0,1
030321224,3,4
030323211,3,4
030324593,5,6
030325279,7,8
030332258,1,2
030338044,0,1
030338635,1,2
030338635,0,1
030340112,2,3
030340124,0,1
030341200,0,1
030346297,0,1
030348205,0,1
030348377,0,1
030354889,0,1
030357057,3,4
030357771,0,1
030357931,4,5
030361839,2,3
030372038,3,4
030372200,2,3
030372577,0,1
030372670,0,1
030373365,2,3
030374583,2,3
030380462,0,1
030380903,0,1
030386737,0,1
030387599,1,2
030388316,0,1
030394730,0,1
030397326,1,2
030397326,0,1
030399880,0,1
030400462,0,1
030405443,2,3
030406310,0,1
030407088,0,1
030413732,0,1
030414508,2,3
030414756,2,3
030421273,0,1
030421541,2,3
030422796,3,4
030430129,0,1
030430146,0,1
030430883,0,1
030431552,3,4
030432085,4,5
030433012,0,1
030439316,0,1
030443193,0,1
030443307,0,1
030445177,0,1
030445412,0,1
030450113,0,1
030458306,0,1
030460036,4,5
030462633,0,1
030466410,0,1
030467759,3,4
030468275,0,1
030473361,0,1
030473616,0,1
030473966,4,5
030474009,0,1
030475339,0,1
030477446,0,1
030480718,2,3
030484287,0,1
030484683,0,1
030488277,1,2
030488597,0,1
030489705,0,1
030491548,0,1
030496480,0,1
030498479,0,1
030500955,0,1
030507887,0,1
030508735,0,1
030508757,0,1
030514579,0,1
030515627,1,2
030519373,0,1
030523180,0,1
030525964,3,4
030530168,4,5
030530421,1,2
030530889,0,1
030531235,0,1
030532992,0,1
030543624,1,2
030547884,0,1
030547986,1,2
030547986,0,1
030548297,0,1
030548956,0,1
030551330,2,3
030551797,0,1
030556350,0,1
030556572,0,1
030556572,4,5
030560851,0,1
030565295,2,3
030565458,2,3
030567916,0,1
030574514,0,1
030575087,2,3
030586657,5,6
030588646,1,2
030590346,0,1
030590653,2,3
030592077,3,4
030594912,2,3
030596069,0,1
030596997,0,1
030599254,2,3
030600990,0,1
030606022,2,3
030606585,0,1
030607016,1,2
030612026,0,1
030613901,2,3
030627351,0,1
030630257,0,1
030632462,0,1
030636304,0,1
030636845,0,1
030637932,3,4
030646123,0,1
030646150,0,1
030647005,0,1
030648826,0,1
030652624,1,2
030654213,0,1
030654940,2,3
030656312,0,1
030656468,0,1
030656729,0,1
030657183,1,2
030661069,0,1
030663987,0,1
030665458,0,1
030671482,0,1
030677308,0,1
030677689,0,1
030681840,0,1
030681884,0,1
030682017,1,2
030686278,2,3
030689660,3,4
030694946,1,2
030695149,0,1
030695403,0,1
030697857,0,1
030697941,3,4
030698962,0,1
030699026,4,5
030699242,0,1
030700238,0,1
030700926,0,1
030704131,0,1
030706134,0,1
030708146,0,1
030710008,0,1
030710325,0,1
030710336,0,1
030725207,0,1
030730650,0,1
030734335,0,1
030735242,0,1
030737938,2,3
030739040,3,4
030742261,2,3
030743009,0,1
030743707,0,1
030750633,0,1
030750684,0,1
030755152,5,6
030762065,0,1
030765632,0,1
030765679,0,1
030771777,0,1
030772617,3,4
030776998,0,1
030778558,0,1
030783276,0,1
030784151,0,1
030790744,1,2
030790852,3,4
030791544,3,4
030792726,2,3
030796176,0,1
030796848,0,1
030799904,3,4
030809297,3,4
030809297,2,3
030818904,0,1
030819311,0,1
030822315,1,2
030823895,1,2
030824469,2,3
030824561,0,1
030826027,0,1
030826614,0,1
030829065,0,1
030829138,0,1
030830262,3,4
030830643,0,1
030839566,2,3
030846931,1,2
030850261,1,2
030850935,2,3
030850935,3,4
030857435,0,1
030857471,0,1
030858357,0,1
030859655,1,2
030861820,0,1
030862934,3,4
030866400,3,4
030872961,0,1
030873936,0,1
030874481,4,5
030874829,0,1
030875387,0,1
030875527,4,5
030875686,0,1
030877044,3,4
030877342,0,1
030883116,0,1
030888477,2,3
030890040,6,7
030890942,1,2
030893789,1,2
030894088,0,1
030894188,1,2
030899819,0,1
030900821,1,2
030904242,4,5
030904413,0,1
030906456,3,4
030916757,4,5
030917378,0,1
030920267,0,1
030922953,0,1
030924286,0,1
030929264,0,1
030933305,1,2
030933862,0,1
030937439,0,1
030939794,1,2
030939963,0,1
030948787,0,1
030962211,0,1
002400138,2,3
007777134,1,2
013597555,3,4
015693417,1,2
017212753,1,2
017283152,2,3
017948798,8,9
017962961,1,2
018135719,2,3
018471557,1,2
021929727,2,3
027007993,3,4
027058602,0,1
028195350,7,8
028455251,2,3
028910500,0,1
029845841,8,9
030228794,2,3
015133353,1,2
015240614,1,2
017662457,1,2
017991294,1,2
020889420,2,3
028061885,0,1
028946751,0,1
028963912,0,1
029003640,0,1
029137975,2,3
029195157,0,1
029527592,4,5
029552153,0,1
029611685,0,1
030099663,0,1
030136558,7,8
030136558,6,7
026131151,1,2
030388392,1,2
030868450,0,1
029832082,6,7
030331988,0,1
030184939,0,1
027582848,1,2
030509395,9,10
030646728,1,2
030875269,0,1
029163370,1,2
029833189,1,2
030241557,1,2
030691286,2,3
030161094,1,2
030912243,0,1
028415073,3,4
030785678,0,1
028178277,1,2
030026307,1,2
030927711,2,3
030792992,4,5
029861037,1,2
029240214,1,2
029946556,2,3
028498983,1,2
030438883,1,2
030693553,1,2
026513286,1,2
028947208,1,2
029011015,1,2
030070234,1,2
030301970,1,2
030769957,1,2
030611681,0,1
030577856,3,4
030726507,0,1
030447356,1,2
030980462,2,3
030314291,2,3
030664838,0,1
029609695,5,6
030940055,2,3
026937443,1,2
030582370,1,2
030750759,4,5
030765531,0,1
030557199,4,5
027251367,0,1
030397020,2,3
030466969,0,1
030772908,1,2
030984038,1,2
030715934,0,1
030184792,6,7
030823297,5,6
030809697,2,3
028195336,1,2
030924569,3,4
030526294,0,1
030663832,1,2
030899391,1,2
030363120,3,4
030515773,3,4
030174426,2,3
030810199,1,2
030810199,0,1
030895178,4,5
030507022,2,3
030507022,1,2
029774359,3,4
029901060,3,4
030685511,6,7
029120822,4,5
029120822,3,4
030553453,4,5
030525956,1,2
030591452,0,1
030597068,3,4
030746793,3,4
030851727,0,1
030895000,0,1
030691303,0,1
030789688,0,1
030352706,3,4
027503650,0,1
030432960,0,1
030614659,4,5
026420634,0,1
030023746,1,2
025885787,0,1
029213441,2,3
030556763,0,1
030337687,1,2
030322707,0,1
030664977,4,5
030889900,3,4
023240832,2,3
030744295,4,5
030574366,4,5
030929512,1,2
028108212,1,2
029946003,1,2
028855576,1,2
030282045,1,2
030367268,1,2
030611729,1,2
030627385,1,2
030838462,1,2
027427837,2,3
030033781,1,2
028682027,0,1
029462071,4,5
030354401,0,1
029765598,3,4
030366648,0,1
030921180,3,4
021470479,3,4
028885711,5,6
030964763,1,2
024026354,1,2
030440215,4,5
030665654,0,1
030481848,0,1
027586616,1,2
030683151,4,5
029349456,1,2
030012591,5,6
030388072,3,4
030601674,3,4
030445821,0,1
030673026,0,1
030769627,0,1
030772915,0,1
030802530,0,1
027998654,2,3
028470969,2,3
028041750,2,3
030580339,1,2
030670894,7,8
029566332,5,6
030971725,0,1
028988706,4,5
030508307,2,3
030565052,2,3
030657784,3,4
030801488,3,4
028794982,0,1
029262728,1,2
030167077,1,2
030454332,0,1
030691619,2,3
030608263,0,1
030314984,0,1
030035657,1,2
030501774,2,3
024741320,3,4
021755684,6,7
030883440,1,2
023490077,3,4
023996525,1,2
030186169,0,1
030305501,0,1
030305501,5,6
028078392,0,1
030382328,2,3
027093328,4,5
028828338,0,1
030245319,0,1
030656320,1,2
030799094,0,1
030294362,1,2
030623332,1,2
030668390,1,2
027429405,6,7
030938114,2,3
030176923,1,2
028320458,0,1
026799633,0,1
028356038,0,1
028362430,1,2
030234759,7,8
030512211,4,5
029749946,1,2
030008083,7,8
028362756,0,1
030628980,0,1
030428011,3,4
030671047,7,8
030413219,1,2
030980552,0,1
030758240,1,2
030810218,2,3
027095005,0,1
028631924,8,9
030859051,0,1
023591400,1,2
029860950,0,1
030810476,0,1
030965232,0,1
029174703,4,5
020061518,2,3
030823944,0,1
030898476,1,2
030413261,6,7
023526475,0,1
030460555,0,1
023021431,2,3
029749798,1,2
029783919,1,2
029534108,5,6
029833000,1,2
029997155,4,5
030607919,0,1
030707975,0,1
030468486,0,1
030859882,0,1
030791539,2,3
030817077,0,1
027513067,3,4
030338347,0,1
030497030,1,2
030374170,3,4
030607574,1,2
029499121,0,1
030042439,1,2
030724223,1,2
030905937,0,1
030682041,3,4
029815955,1,2
030177313,0,1
030290671,0,1
030305144,0,1
030690707,4,5
023483278,0,1
030588687,1,2
030898810,4,5
030074820,2,3
030074820,3,4
030773987,0,1
030389872,1,2
030444292,0,1
030854732,6,7
030854732,5,6
030154932,0,1
030489013,0,1
030961156,0,1
030681830,0,1
030814889,2,3
029690017,4,5
030672343,2,3
030949804,1,2
028793795,7,8
030779603,1,2
026482683,1,2
030809224,0,1
028955729,2,3
028955729,1,2
030894203,4,5
029951076,1,2
028817530,1,2
030241350,1,2
030519756,3,4
030853754,5,6
030853754,3,4
030911654,9,10
030050613,2,3
030597911,2,3
030703758,0,1
030802913,3,4
030265437,2,3
028201497,5,6
029517278,0,1
030242501,0,1
030667928,0,1
028914682,1,2
030098981,1,2
030933829,1,2
029844168,4,5
030510075,0,1
030524661,1,2
030751231,3,4
030986269,0,1
029226315,2,3
029304958,0,1
029615041,0,1
030766281,0,1
030932424,6,7
030932424,5,6
019514287,3,4
020490940,2,3
021178788,1,2
021221626,1,2
021913498,1,2
021957248,9,10
021971836,4,5
022209631,3,4
022860108,1,2
022939852,3,4
023147855,2,3
023333984,1,2
023450555,1,2
023725734,4,5
023783286,0,1
023836263,1,2
023836679,4,5
023889231,6,7
023965318,3,4
024084770,3,4
024107156,0,1
024290282,2,3
024480059,2,3
024480059,1,2
024622309,2,3
024648267,3,4
024835415,0,1
024942722,3,4
025015337,3,4
025065278,2,3
025266030,1,2
025288395,2,3
025351872,3,4
025424270,4,5
025834908,5,6
025899355,0,1
026030230,3,4
026445033,0,1
026542235,3,4
026542240,4,5
026542651,6,7
026650407,0,1
026672253,2,3
026829786,4,5
026829786,3,4
026860165,2,3
026901070,2,3
027259760,4,5
027259760,2,3
027429243,2,3
027440977,0,1
027516460,3,4
027781612,5,6
027827579,3,4
027873898,2,3
028014161,0,1
028133056,3,4
028275499,2,3
028307424,0,1
028334322,2,3
028391297,0,1
028423439,1,2
028488898,0,1
028493786,0,1
028552491,0,1
028604856,5,6
028756344,0,1
028932644,0,1
028988933,0,1
029040786,0,1
029127376,5,6
029173571,0,1
029414350,2,3
029414350,1,2
029483904,3,4
029518111,0,1
029968533,3,4
030128238,4,5
015574685,1,2
023146923,1,2
023815664,2,3
023828898,0,1
024070153,0,1
024214275,1,2
024237097,2,3
024524379,2,3
024705332,3,4
024925452,0,1
024968501,0,1
025068027,2,3
025088820,2,3
025103250,0,1
025617543,1,2
025644247,0,1
025730700,0,1
026094687,0,1
026258277,4,5
026307329,2,3
026333533,0,1
026346798,1,2
026420329,0,1
026430947,6,7
026608751,0,1
026619819,2,3
026661494,2,3
026691983,2,3
027064584,4,5
027116375,0,1
027243496,0,1
027341630,2,3
027515458,0,1
027811261,0,1
027916334,0,1
028068842,0,1
028208834,2,3
028278898,2,3
028316575,0,1
028331533,1,2
028407733,0,1
028453319,2,3
028951404,3,4
029015589,0,1
029066171,2,3
029113057,0,1
029183246,0,1
029230284,0,1
029238872,0,1
029240721,3,4
029356153,0,1
029514525,4,5
029570795,0,1
029808123,0,1
030393905,0,1
030340973,0,1
030595580,3,4
029717710,1,2
030896134,3,4
023359928,1,2
030853579,1,2
025550179,2,3
027566240,1,2
030603339,1,2
030699806,3,4
030934536,0,1
030986535,0,1
030581435,2,3
030609955,4,5
030753622,0,1
030937600,2,3
030948365,0,1
030840748,6,7
028538511,0,1
029709709,1,2
030793551,3,4
030256142,3,4
030256142,2,3
030937770,2,3
027567311,4,5
030729093,0,1
030920192,1,2
030981139,0,1
030712492,0,1
030734237,0,1
030815855,1,2
030826758,3,4
030843378,0,1
030932760,0,1
030932773,0,1
030932956,3,4
030933448,0,1
030948625,0,1
030953246,1,2
030980497,0,1
030987765,0,1
030301258,0,1
030721024,1,2
030726907,8,9
030870390,2,3
030870390,1,2
028782817,2,3
028929833,0,1
030382485,0,1
030519824,3,4
030979719,0,1
030988842,0,1
029910239,3,4
030453925,3,4
030453925,0,1
030818171,3,4
030884011,0,1
030900711,4,5
030970976,0,1
030045235,5,6
030893946,1,2
023962192,3,4
027702510,3,4
029871724,4,5
030653082,1,2
030686831,0,1
030955223,0,1
030984511,0,1
030987982,0,1
024741223,3,4
030425429,3,4
030524707,0,1
030662314,2,3
030836914,0,1
030906471,2,3
030907360,0,1
030922252,0,1
030951324,0,1
030977513,0,1
028519592,0,1
030176113,8,9
030491011,1,2
030175697,4,5
030801222,2,3
030414254,0,1
028873834,5,6
030256486,2,3
030256486,1,2
030182611,0,1
029942958,0,1
030971097,0,1
030810663,2,3
030869274,2,3
030931580,5,6
030955915,0,1
030783862,1,2
028502625,8,9
030656625,0,1
030183084,2,3
030930241,5,6
030104241,3,4
028882938,5,6
029765151,0,1
030738714,0,1
028584051,3,4
030323688,2,3
030637591,0,1
030642136,0,1
029764073,5,6
030318470,0,1
030582273,0,1
030745750,1,2
029473873,1,2
030622081,1,2
030845851,4,5
030825986,2,3
030873825,4,5
030920363,1,2
029918905,0,1
030249076,0,1
030289197,0,1
030049150,0,1
029329179,7,8
030169663,2,3
030169663,1,2
030247072,0,1
030339837,7,8
030339837,3,4
022218328,2,3
027200075,1,2
030146416,1,2
030873963,1,2
027511941,7,8
030518313,0,1
030163152,3,4
030058515,1,2
030980599,1,2
030375446,1,2
030338652,0,1
030900495,1,2
030981857,6,7
030854955,1,2
030428988,0,1
030785385,0,1
024115559,3,4
026713441,4,5
030654709,4,5
028994023,0,1
029484340,4,5
030356628,3,4
028279689,0,1
029797699,5,6
030230211,3,4
030784513,2,3
030439143,3,4
030673579,2,3
030758112,4,5
029326295,3,4
030585564,0,1
030253643,0,1
029668167,5,6
030552919,4,5
030574270,0,1
030033466,0,1
030491521,0,1
030256423,2,3
030786057,1,2
030769249,5,6
030633216,3,4
023035763,5,6
030176220,0,1
028417251,0,1
030608905,0,1
030664019,2,3
030685979,1,2
030858863,5,6
030907642,0,1
029273960,2,3
030257269,4,5
029942443,0,1
030690354,0,1
030715151,4,5
030899143,1,2
030929698,0,1
030954046,5,6
030380332,4,5
030380332,3,4
030572353,0,1
030595643,6,7
030769293,1,2
030825944,0,1
030836604,2,3
030838780,0,1
030815766,0,1
030266003,2,3
030298475,0,1
030307092,2,3
030573512,2,3
030622373,7,8
030923835,0,1
030509408,3,4
030786841,0,1
030900132,7,8
030900132,5,6
030596914,6,7
016348411,1,2
029382245,2,3
030397544,0,1
030915923,0,1
030920213,2,3
030924182,0,1
030929758,7,8
030931995,0,1
030960036,3,4
030970382,0,1
030982180,0,1
030253463,2,3
030253463,4,5
030648854,2,3
030806457,3,4
030924543,1,2
029634377,3,4
030415649,1,2
030961130,0,1
030967797,0,1
020775218,3,4
026081420,0,1
028042236,0,1
030375523,2,3
026582266,0,1
027441007,2,3
029578355,5,6
029787753,4,5
029863608,0,1
030727274,0,1
030965556,0,1
027189117,5,6
028820908,0,1
029447357,3,4
030327943,0,1
030467150,0,1
030559749,0,1
030566707,0,1
030801398,3,4
030924647,1,2
028637499,5,6
030502639,6,7
030779663,0,1
030801220,3,4
030847062,0,1
030852278,2,3
024624791,3,4
030467277,3,4
030506570,0,1
030512009,4,5
030597023,2,3
030751319,0,1
030774474,0,1
030784575,0,1
030839856,2,3
030876023,0,1
030927146,0,1
030927942,0,1
030302558,6,7
027939834,1,2
028069802,2,3
030698292,3,4
030162238,0,1
030640127,0,1
030830076,0,1
030880003,1,2
030918562,0,1
030985991,1,2
030591133,1,2
030638978,1,2
030640368,1,2
030645053,1,2
030867276,1,2
030286907,2,3
030793732,1,2
030758709,1,2
030900597,0,1
030929138,2,3
030959948,0,1
030978754,1,2
030859760,3,4
030882100,4,5
030890958,0,1
030913413,0,1
030921694,0,1
030935589,2,3
030942473,1,2
030949307,0,1
030958665,1,2
030495419,6,7
030730230,0,1
030653057,4,5
029016379,2,3
030964345,0,1
030980639,2,3
023940254,3,4
024455934,4,5
030640557,0,1
030984739,0,1
030397144,3,4
030590683,0,1
030678933,1,2
030771790,3,4
030840411,0,1
030862182,0,1
030922340,0,1
030934460,2,3
030979093,0,1
023350097,1,2
024149630,7,8
024743341,4,5
028795009,2,3
030588273,3,4
030853556,2,3
030882694,0,1
030890705,2,3
030934350,3,4
030953319,3,4
030956728,0,1
030958911,2,3
030966089,3,4
030969028,1,2
029924798,4,5
030874103,0,1
030984202,0,1
030581527,3,4
030608848,6,7
030858971,1,2
030931607,0,1
030960332,0,1
030780734,2,3
030421083,0,1
030693588,4,5
030817389,3,4
029676009,0,1
030418052,1,2
030475059,0,1
023122796,2,3
030574623,0,1
030619365,2,3
030753760,3,4
030808250,3,4
030926008,8,9
030968482,0,1
030980059,1,2
029976908,4,5
030337146,0,1
029863397,0,1
030074090,0,1
030518339,2,3
030066314,0,1
029988508,0,1
029986976,0,1
030556931,0,1
030632426,3,4
030568377,3,4
030450273,2,3
025546379,0,1
030373034,0,1
029861490,2,3
030758845,3,4
030026870,2,3
030483978,1,2
030823676,1,2
030337987,0,1
030591961,4,5
030937491,9,10
030558384,4,5
030253764,7,8
030799990,6,7
022001977,2,3
025706222,4,5
028936700,0,1
030217922,3,4
030363150,4,5
030565270,0,1
030584956,0,1
030611646,0,1
028364665,0,1
029771253,9,10
030746736,3,4
030889961,0,1
030263132,4,5
030446589,0,1
030851507,5,6
030881842,0,1
028792402,5,6
029881748,1,2
030088720,1,2
030548623,2,3
029782978,1,2
030673369,3,4
030697869,4,5
030913510,3,4
030905218,0,1
030268720,1,2
030986217,3,4
030986217,2,3
030986314,2,3
030988248,1,2
017190440,4,5
030979915,2,3
028201655,1,2
030229415,0,1
030825424,1,2
029060702,3,4
030641177,2,3
030988729,0,1
029221212,0,1
030301185,2,3
030431263,3,4
030431263,2,3
030771366,0,1
030776307,2,3
030846988,0,1
030853254,0,1
030903620,0,1
030936078,0,1
030944377,0,1
030985658,0,1
023589400,2,3
030533737,4,5
030823248,3,4
030882079,0,1
030927928,3,4
030960241,1,2
030621957,0,1
030929420,0,1
030785774,0,1
030953737,0,1
030987180,0,1
030988015,0,1
030988708,0,1
025401617,4,5
030986018,0,1
030807630,0,1
030824530,0,1
030876961,0,1
030938274,3,4
030974806,2,3
030974806,3,4
030986565,0,1
030544718,3,4
030544718,4,5
030967791,1,2
028262588,0,1
030491377,2,3
030585124,4,5
030818436,0,1
030946667,0,1
030965068,0,1
030793220,0,1
030481531,0,1
029341663,4,5
030815097,7,8
030400007,0,1
030695559,0,1
030349373,4,5
029933238,0,1
030988465,1,2
030155482,0,1
030466180,4,5
030381154,0,1
030980648,0,1
030894862,4,5
030958805,0,1
028479802,1,2
030677588,1,2
030972859,0,1
030530668,0,1
030177058,5,6
030341330,3,4
030273515,0,1
030365164,7,8
030586759,1,2
030586759,0,1
021448831,3,4
029171942,1,2
030341333,3,4
030548045,0,1
030810743,0,1
030206182,3,4
030751479,0,1
030322712,1,2
028552824,0,1
030830565,3,4
030707595,1,2
030890939,0,1
030374606,0,1
030749742,2,3
030931670,0,1
030710783,0,1
030932906,0,1
030413881,0,1
030724709,2,3
030585075,6,7
030286262,3,4
030753798,1,2
030887286,0,1
030887286,4,5
030580115,0,1
030589358,3,4
030641309,0,1
030653080,5,6
030653080,1,2
029765523,2,3
030676374,0,1
030323102,1,2
030461507,3,4
030772427,1,2
030869405,0,1
030678236,2,3
030469528,0,1
030826895,4,5
030766307,2,3
030833237,2,3
030959831,0,1
027110134,0,1
030544533,0,1
030632528,0,1
030072815,5,6
030877621,0,1
028219827,6,7
030791021,0,1
029495771,0,1
030758563,0,1
030017202,4,5
030903816,3,4
030903816,1,2
030971576,2,3
030971576,1,2
030565713,0,1
029513986,1,2
030730771,3,4
030983968,3,4
030549695,6,7
030785564,0,1
030843538,0,1
030851274,0,1
030857616,1,2
030857616,6,7
030934488,4,5
030819651,3,4
030791201,0,1
030412887,1,2
030253970,7,8
029557872,1,2
030602086,0,1
030935853,0,1
030980728,2,3
030687244,0,1
030694880,3,4
030738378,2,3
030755205,0,1
030956162,2,3
029995274,0,1
028779783,2,3
028783505,0,1
028945438,3,4
029117459,0,1
029780525,3,4
028453677,4,5
028498070,3,4
028717262,0,1
028734514,0,1
029019613,0,1
029064856,4,5
029438727,3,4
029578647,0,1
029826705,4,5
029877948,2,3
029900939,1,2
030226397,2,3
030412764,5,6
028162582,2,3
028713989,6,7
028713989,5,6
028988930,3,4
029085084,1,2
029834011,3,4
028058498,3,4
028246093,6,7
028248077,4,5
028332731,2,3
028743600,3,4
028362629,2,3
028948420,0,1
030168152,3,4
028959304,3,4
028959304,4,5
028959304,5,6
029173270,1,2
030376785,1,2
023301111,4,5
024772970,5,6
030612966,0,1
029717785,1,2
021285839,3,4
029109664,1,2
024740498,1,2
030557412,1,2
030190012,2,3
011348333,1,2
030858300,1,2
028039647,1,2
027840781,1,2
028621297,1,2
029936161,1,2
027321735,1,2
026818819,0,1
029570237,0,1
030482942,0,1
030660382,3,4
030882325,0,1
004498046,3,4
008233390,2,3
009721058,1,2
017610260,2,3
026829629,1,2
029470904,0,1
030734292,2,3
030734292,6,7
030557980,3,4
021064203,7,8
021289242,6,7
022522890,3,4
022806633,2,3
024925660,0,1
026203995,6,7
027935600,7,8
029578649,0,1
029598594,1,2
030105993,3,4
030105993,2,3
030376669,1,2
025746612,3,4
027470372,0,1
027996087,7,8
028561333,1,2
028671476,3,4
029482921,0,1
029571293,4,5
030006113,0,1
030036015,2,3
030139255,2,3
030229722,1,2
030457701,0,1
030653791,5,6
021883732,1,2
023858359,6,7
024694777,5,6
025913509,0,1
027761146,0,1
027200833,2,3
028237834,2,3
028687429,4,5
024799087,7,8
025611719,2,3
025746365,3,4
029216206,4,5
029915997,2,3
030608312,4,5
030496648,0,1
029677071,4,5
030333828,3,4
030595302,0,1
020320136,1,2
029654633,3,4
030566888,1,2
029732559,3,4
030323256,1,2
030190528,1,2
030190528,0,1
030715208,2,3
030737098,0,1
029565453,1,2
030294905,0,1
030586563,3,4
028679244,0,1
029780775,0,1
030570681,0,1
021793826,6,7
021920992,9,10
029582457,1,2
029751250,1,2
027350931,1,2
025984630,1,2
029680477,1,2
030016777,0,1
028467055,1,2
030078200,1,2
030165803,3,4
030649276,0,1
008108830,1,2
029826031,1,2
030496755,1,2
030595190,0,1
030928727,1,2
030526889,8,9
030877346,1,2
030263907,0,1
020180648,5,6
022904952,2,3
025372824,0,1
029098248,0,1
029566386,7,8
030039674,5,6
010878523,2,3
011367645,1,2
028231402,2,3
028740828,0,1
029235852,0,1
027136849,1,2
026700810,1,2
022150594,5,6
023979907,3,4
027169140,6,7
027619575,0,1
029503034,2,3
029103929,2,3
027952484,3,4
027994439,0,1
028042315,3,4
028260906,2,3
028407473,0,1
020632318,1,2
028313699,1,2
030564533,1,2
030652912,2,3
026714717,1,2
028709956,1,2
029353212,1,2
027332387,4,5
030721125,1,2
028444669,4,5
030693622,4,5
009090477,1,2
028366716,1,2
030757581,0,1
030818862,3,4
026121478,0,1
030870263,4,5
029004454,1,2
028539714,2,3
030525416,1,2
030978453,1,2
027948810,9,10
030465932,1,2
022225426,3,4
007160279,2,3
030728574,1,2
026343656,1,2
029413474,2,3
029213817,1,2
029872892,0,1
028459250,1,2
030843679,5,6
024454255,3,4
030399720,2,3
030751315,1,2
030860174,0,1
029281266,6,7
030668126,4,5
030758148,2,3
030793956,0,1
030837859,2,3
030922305,1,2
025188512,1,2
030382847,1,2
026221750,1,2
030574453,2,3
028656325,4,5
028656325,2,3
028073823,1,2
029338444,1,2
029340930,1,2
030532829,1,2
030591596,3,4
030705375,4,5
014142736,3,4
028074249,5,6
029491107,1,2
029905298,1,2
030211903,1,2
030452551,3,4
030727207,3,4
029929647,1,2
030357844,1,2
030765447,3,4
030859973,4,5
030947591,3,4
030985584,2,3
026569606,0,1
029019700,1,2
030344440,1,2
026959817,3,4
028395209,1,2
028482043,2,3
030547644,8,9
030547644,5,6
011258460,1,2
011422077,1,2
018392326,1,2
018783381,2,3
018894067,2,3
019050195,2,3
019868266,1,2
021109071,1,2
021426556,2,3
021754676,2,3
023136789,0,1
023168965,2,3
023191998,1,2
023277076,5,6
023868876,0,1
024039730,1,2
024128892,0,1
024276936,2,3
024523578,0,1
024611799,0,1
024900753,2,3
024940129,3,4
025573529,0,1
025898245,0,1
025985508,1,2
026516928,1,2
026597426,0,1
026674391,1,2
026760713,0,1
026788521,0,1
026792617,1,2
027105122,0,1
027491668,0,1
027832982,1,2
027948517,2,3
027956315,0,1
028270311,5,6
028478353,0,1
028638067,1,2
024028745,0,1
027099216,0,1
027178046,0,1
027250434,2,3
027582436,0,1
027641335,0,1
027644252,0,1
027703664,0,1
028714625,0,1
028844187,1,2
028844187,0,1
029525402,2,3
029629098,3,4
029731336,2,3
029909268,0,1
030025885,7,8
030254014,4,5
021702261,2,3
026536957,0,1
030700537,0,1
025218330,5,6
029615090,1,2
029553028,7,8
030429777,0,1
030489196,0,1
030665125,0,1
030742959,1,2
030662404,1,2
030702060,1,2
030549888,1,2
030851133,3,4
030682714,0,1
030712742,1,2
030452300,1,2
030904208,0,1
029261110,3,4
027600418,1,2
030225920,1,2
030746741,1,2
030799890,3,4
025299275,1,2
025490141,5,6
028588052,1,2
030430981,6,7
026781429,1,2
011093653,1,2
029960345,6,7
011143342,3,4
024989628,0,1
027652400,2,3
027894573,0,1
027858036,0,1
029770044,6,7
030260359,0,1
030780772,1,2
028428753,0,1
029170231,2,3
014747143,1,2
029748666,0,1
029943272,1,2
029954527,0,1
026097350,0,1
017935561,2,3
020461888,5,6
022867842,1,2
023715355,2,3
024115180,4,5
024488362,0,1
024518730,0,1
026194178,0,1
026868075,5,6
027010565,2,3
027138608,1,2
027251632,0,1
027628607,3,4
027786735,0,1
027879040,4,5
028036124,4,5
028366755,5,6
028388330,2,3
025524403,3,4
026287906,8,9
027376191,1,2
029345040,4,5
029379451,4,5
029485874,4,5
029531620,3,4
029423162,1,2
029089460,0,1
030328189,0,1
029038839,0,1
029212608,1,2
030005990,4,5
030913306,5,6
030140291,0,1
030566032,1,2
008347689,1,2
024081605,0,1
028041010,1,2
030837155,0,1
030865920,0,1
030889089,4,5
030261324,0,1
030772038,0,1
030875058,0,1
028766095,0,1
029703708,0,1
028784262,0,1
029142763,4,5
026722395,0,1
022805809,1,2
027508800,3,4
030446509,3,4
030619816,0,1
030797806,1,2
022353665,1,2
024248586,3,4
024348955,4,5
025743559,4,5
025843195,1,2
026405090,0,1
027231278,3,4
027956254,1,2
024523188,5,6
026260014,6,7
029337586,0,1
029878227,3,4
030348243,4,5
029796761,6,7
030469720,0,1
024268030,4,5
029593533,8,9
030331827,3,4
030151070,0,1
030862885,1,2
030277835,2,3
018914709,1,2
030353396,1,2
030425246,4,5
027428103,7,8
030653463,4,5
030882184,0,1
030349738,4,5
029330111,0,1
030725521,0,1
020304058,2,3
029914450,3,4
030926555,2,3
030729287,3,4
030919980,1,2
028162253,1,2
030840512,2,3
030547859,4,5
029563507,1,2
030544219,3,4
030587777,2,3
030772238,1,2
030772238,0,1
030785276,1,2
030882930,0,1
027554035,1,2
027486346,5,6
027882483,1,2
030695828,0,1
030784287,1,2
023912431,4,5
024491231,0,1
030340563,1,2
030488445,3,4
030589593,0,1
030060094,2,3
030060094,1,2
030475639,0,1
030818782,3,4
019924728,2,3
028052348,1,2
030989333,0,1
023789302,8,9
014368232,2,3
027906433,1,2
028786096,1,2
029180728,1,2
030627371,1,2
021857531,1,2
007787074,1,2
028523145,1,2
016510797,3,4
027561361,2,3
027687747,2,3
029417859,0,1
030224518,1,2
029056577,3,4
