025087867,OHS BODY SHOP INC,1,Billing Provider,Cleared,470.82,OHS BODY SHOP INC,128337,TCCC647MT18707,Direct Repair Facility,30768371,3181181,cc:3181181
025087867,OHS BODY SHOP INC,2,Billing Provider,Cleared,2356.94,OHS BODY SHOP INC,128337,TCCC647MT18707,Direct Repair Facility,31011162,3181181,cc:3181181
025087410,CHAPMAN FORD,1,Billing Provider,Stopped,295.08,CHAPMAN FORD,335925,2970830PATN641,Direct Repair Facility,30762730,3180707,cc:3180707
025087410,CHAPMAN FORD,1,Billing Provider,Stopped,295.08,CHAPMAN FORD,335925,2970830PATN641,Direct Repair Facility,30762730,3180707,cc:3180707
025087348,JONES JUNCTION INC,1,Billing Provider,Cleared,551.33,JONES JUNCTION INC,216707,2970336MDTY677,Direct Repair Facility,30728665,3180317,cc:3180317
025087348,JONES JUNCTION INC,2,Billing Provider,Cleared,766.41,JONES JUNCTION INC,216707,2970336MDTY677,Direct Repair Facility,30828346,3180317,cc:3180317
025087265,ALL COUNTY COLLSION,1,Billing Provider,Cleared,83.09,ALL COUNTY COLLSION,113155,2970508FLT1949,Direct Repair Facility,30769308,3180110,cc:3180110
025087065,SPINA & ADAMS OAKS,2,Billing Provider,Cleared,677,SPINA & ADAMS OAKS,420427,2970830PAT8447,Direct Repair Facility,30811383,3179738,cc:3179738
025087065,SPINA & ADAMS OAKS,1,Billing Provider,Cleared,2323.68,SPINA & ADAMS OAKS,420427,2970830PAT8447,Direct Repair Facility,30772485,3179738,cc:3179738
025087015,CARSMETICS,3,Billing Provider,Cleared,168.26,CARSMETICS,591908,2970306NJTZ307,Direct Repair Facility,30853934,3179588,cc:3179588
025087015,CARSMETICS,2,Billing Provider,Cleared,396.97,CARSMETICS,591908,2970306NJTZ307,Direct Repair Facility,30853933,3179588,cc:3179588
025086623,COLLISION ONE OF TAPPAHANNOCK,1,Billing Provider,Cleared,918.34,COLLISION ONE OF TAPPAHANNOCK,416901,NCCC336VA21032,Direct Repair Facility,30758722,3179088,cc:3179088
025086623,COLLISION ONE OF TAPPAHANNOCK,3,Billing Provider,Cleared,691.72,COLLISION ONE OF TAPPAHANNOCK,416901,NCCC336VA21032,Direct Repair Facility,30977000,3179088,cc:3179088
025086623,COLLISION ONE OF TAPPAHANNOCK,2,Billing Provider,Cleared,45.07,COLLISION ONE OF TAPPAHANNOCK,416901,NCCC336VA21032,Direct Repair Facility,30808273,3179088,cc:3179088
025078958,GATES CHEVY WORLD   MISHAWAKA,2,Billing Provider,Cleared,941.1,GATES CHEVY WORLD   MISHAWAKA,427463,2970469INT2300,Direct Repair Facility,31014987,3178254,cc:3178254
025078958,GATES CHEVY WORLD   MISHAWAKA,1,Billing Provider,Cleared,2399.83,GATES CHEVY WORLD   MISHAWAKA,427463,2970469INT2300,Direct Repair Facility,30832872,3178256,cc:3178256
025078958,GATES CHEVY WORLD   MISHAWAKA,1,Billing Provider,Cleared,1953.08,GATES CHEVY WORLD   MISHAWAKA,427463,2970469INT2300,Direct Repair Facility,30737990,3178254,cc:3178254
025078322,ACCURATE AUTO BODY,2,Billing Provider,Cleared,954.8,ACCURATE AUTO BODY,318012,2970631CATE068,Direct Repair Facility,30807733,3177306,cc:3177306
025078305,ED MORSE CADILLAC BODYSHOP,3,Billing Provider,Cleared,583.49,ED MORSE CADILLAC BODYSHOP,523888,NCCC508FL11801,Direct Repair Facility,30827577,3177128,cc:3177128
025077498,TEAM TOYOTA,1,Billing Provider,Cleared,2532.61,TEAM TOYOTA,33913,2970830PATR727,Direct Repair Facility,31036840,3175830,cc:3175830
025077497,JIM MAYDEN BODY SHOP,2,Billing Provider,Cleared,214.12,JIM MAYDEN BODY SHOP,28812,2970336KYTD496,Direct Repair Facility,30839181,3175741,cc:3175741
025076341,SOFIA COLLISION,3,Billing Provider,Cleared,1571.01,SOFIA COLLISION,27079,2970275NYTCD14,Direct Repair Facility,30781115,3175266,cc:3175266
025076341,SOFIA COLLISION,2,Billing Provider,Cleared,778.5,SOFIA COLLISION,27079,2970275NYTCD14,Direct Repair Facility,30762698,3175266,cc:3175266
025067824,LONG COLLISION CENTER,2,Billing Provider,Cleared,873.58,LONG COLLISION CENTER,226110,2970108MAT7300,Direct Repair Facility,30960577,3175306,cc:3175306
025065671,ABRA AUTO BODY,3,Billing Provider,Cleared,720.69,ABRA AUTO BODY,419479,TCCC508TN45605,Direct Repair Facility,30852835,3173233,cc:3173233
025065671,ABRA AUTO BODY,2,Billing Provider,Cleared,4012.87,ABRA AUTO BODY,419479,TCCC508TN45605,Direct Repair Facility,30788439,3173233,cc:3173233
025065322,SERVICE KING PAINT AND BODY LLC,1,Billing Provider,Cleared,1799.61,SERVICE KING PAINT AND BODY LLC,608673,2970647AZT0698,Direct Repair Facility,30765134,3173069,cc:3173069
025064887,ELLIS INVESTMENTS INC,1,Billing Provider,Cleared,216.54,ELLIS INVESTMENTS INC,525899,2970336OHTH228,Direct Repair Facility,30741310,3171852,cc:3171852
025056332,MIKES AUTO BODY AND REPAIRS,1,Billing Provider,Voided,3210.79,MIKES AUTO BODY AND REPAIRS,66985,2970830PATP341,Direct Repair Facility,,3169686,cc:3169686
025056332,MIKES AUTO BODY AND REPAIRS,1,Billing Provider,Voided,3210.79,MIKES AUTO BODY AND REPAIRS,66985,2970830PATP341,Direct Repair Facility,,3169686,cc:3169686
025056332,MIKES AUTO BODY AND REPAIRS,2,Billing Provider,Cleared,3325.49,MIKES AUTO BODY AND REPAIRS,66985,2970830PATP341,Direct Repair Facility,30752866,3169686,cc:3169686
025056030,CATHERMAN'S GARAGE,1,Billing Provider,Cleared,2616.5,CATHERMAN'S GARAGE,67193,2970830PATR721,Direct Repair Facility,30742758,3168855,cc:3168855
025055821,JAM N INC,3,Billing Provider,Cleared,684.19,JAM N INC,11674,2970306NJTB520,Direct Repair Facility,30979296,3168993,cc:3168993
025055821,JAM N INC,1,Billing Provider,Cleared,3882.93,JAM N INC,11674,2970306NJTB520,Direct Repair Facility,30779624,3168993,cc:3168993
025055821,JAM N INC,2,Billing Provider,Cleared,242.89,JAM N INC,11674,2970306NJTB520,Direct Repair Facility,30883628,3168993,cc:3168993
025052752,CALIBER COLLISION,3,Billing Provider,Cleared,957.49,CALIBER COLLISION,371065,2970631CATR071,Direct Repair Facility,30841473,3164911,cc:3164911
025052752,CALIBER COLLISION,1,Billing Provider,Voided,1276.5,CALIBER COLLISION,371065,2970631CATR071,Direct Repair Facility,,3164911,cc:3164911
025052752,CALIBER COLLISION,1,Billing Provider,Voided,1276.5,CALIBER COLLISION,371065,2970631CATR071,Direct Repair Facility,,3164911,cc:3164911
025052752,CALIBER COLLISION,2,Billing Provider,Stopped,1276.5,CALIBER COLLISION,371065,2970631CATR071,Direct Repair Facility,30841472,3164911,cc:3164911
025052752,CALIBER COLLISION,2,Billing Provider,Stopped,1276.5,CALIBER COLLISION,371065,2970631CATR071,Direct Repair Facility,30841472,3164911,cc:3164911
025052752,CALIBER COLLISION OF CATHEDRAL CITY,5,Billing Provider,Cleared,59.62,CALIBER COLLISION,371065,2970631CATR071,Direct Repair Facility,30991694,3164911,cc:3164911
025043713,CAUSEWAY COLLISION,1,Billing Provider,Cleared,5212.75,CAUSEWAY COLLISION,528881,2970980LATX848,Direct Repair Facility,30748200,3161695,cc:3161695
025043078,CALIBER BODYWORKS OF TEXAS INC,1,Billing Provider,Cleared,3771.72,CALIBER BODYWORKS OF TEXAS INC,232639,2970980TXTU623,Direct Repair Facility,30725050,3160354,cc:3160354
025043078,CALIBER BODYWORKS OF TEXAS INC,2,Billing Provider,Voided,295.66,CALIBER BODYWORKS OF TEXAS INC,232639,2970980TXTU623,Direct Repair Facility,30844340,3160354,cc:3160354
025043078,CALIBER BODYWORKS OF TEXAS INC,2,Billing Provider,Voided,295.66,CALIBER BODYWORKS OF TEXAS INC,232639,2970980TXTU623,Direct Repair Facility,30844340,3160354,cc:3160354
025042946,Art Auto Body,2,Billing Provider,Issued,199.84,ART AUTO BODY INC,388556,2970275NYTU947,Direct Repair Facility,31074802,3160221,cc:3160221
025041079,NARRAGANSETT AUTO BODY,1,Billing Provider,Cleared,3002.05,NARRAGANSETT AUTO BODY,198276,2970179RITD938,Direct Repair Facility,30891112,3158544,cc:3158544
025041017,COURTESY COLLISION- E. COLONIAL,4,Billing Provider,Cleared,331.2,COURTESY COLLISION- E. COLONIAL,174054,2970508FLT4166,Direct Repair Facility,30788356,3158720,cc:3158720
025041017,COURTESY COLLISION- E. COLONIAL,1,Billing Provider,Cleared,390.4,COURTESY COLLISION- E. COLONIAL,174054,2970508FLT4166,Direct Repair Facility,30725763,3158720,cc:3158720
025039650,WILBURNS AUTO BODY SHOP,1,Billing Provider,Cleared,1050.31,WILBURNS AUTO BODY SHOP,492032,2970508NCTW771,Direct Repair Facility,30739015,3156173,cc:3156173
025039184,NU-LOOK COLLISION INC,1,Billing Provider,Voided,0,NU-LOOK COLLISION INC,72081,2970275NYT3637,Direct Repair Facility,,3155607,cc:3155607
025039184,NU-LOOK COLLISION INC,1,Billing Provider,Voided,0,NU-LOOK COLLISION INC,72081,2970275NYT3637,Direct Repair Facility,,3155607,cc:3155607
025039184,NU-LOOK COLLISION INC,2,Billing Provider,Voided,0,NU-LOOK COLLISION INC,72081,2970275NYT3637,Direct Repair Facility,,3155607,cc:3155607
025039184,NU-LOOK COLLISION INC,2,Billing Provider,Voided,0,NU-LOOK COLLISION INC,72081,2970275NYT3637,Direct Repair Facility,,3155607,cc:3155607
025038885,COLLISION SPECIALISTS OF FAIRFAX,1,Billing Provider,Voided,159.14,COLLISION SPECIALISTS OF FAIRFAX,473654,2970336VATCA10,Direct Repair Facility,,3154693,cc:3154693
025038885,COLLISION SPECIALISTS OF FAIRFAX,1,Billing Provider,Voided,159.14,COLLISION SPECIALISTS OF FAIRFAX,473654,2970336VATCA10,Direct Repair Facility,,3154693,cc:3154693
025031365,UNICAR AUTO BODY,4,Billing Provider,Cleared,2135.95,UNICAR INC,575703,NCCC306NJ46430,Direct Repair Facility,31044045,3153756,cc:3153756
025031146,WINNER PREMIER COLLSION CENTER,1,Billing Provider,Voided,1372.13,WINNER PREMIER COLLSION CENTER,342470,2970306DETBX54,Direct Repair Facility,,3153362,cc:3153362
025031146,WINNER PREMIER COLLSION CENTER,1,Billing Provider,Voided,1372.13,WINNER PREMIER COLLSION CENTER,342470,2970306DETBX54,Direct Repair Facility,,3153362,cc:3153362
025031146,WINNER PREMIER COLLSION CENTER,4,Billing Provider,Cleared,598.87,WINNER PREMIER COLLSION CENTER,342470,2970306DETBX54,Direct Repair Facility,30779689,3153362,cc:3153362
025031146,WINNER PREMIER COLLSION CENTER,3,Billing Provider,Voided,598.87,WINNER PREMIER COLLSION CENTER,342470,2970306DETBX54,Direct Repair Facility,,3153362,cc:3153362
025031146,WINNER PREMIER COLLSION CENTER,3,Billing Provider,Voided,598.87,WINNER PREMIER COLLSION CENTER,342470,2970306DETBX54,Direct Repair Facility,,3153362,cc:3153362
025031146,WINNER PREMIER COLLSION CENTER,2,Billing Provider,Cleared,1372.13,WINNER PREMIER COLLSION CENTER,342470,2970306DETBX54,Direct Repair Facility,30718840,3153362,cc:3153362
025030354,BERGER MOTOR COLLISION,1,Billing Provider,Cleared,1838.17,BERGER MOTOR COLLISION,368356,2970469MITA703,Direct Repair Facility,30715501,3152052,cc:3152052
025030354,BERGER MOTOR COLLISION,2,Billing Provider,Cleared,368,BERGER MOTOR COLLISION,368356,2970469MITA703,Direct Repair Facility,30826828,3152052,cc:3152052
025029786,CHALFONT COLLISION CENTER,1,Billing Provider,Cleared,4663.08,CHALFONT COLLISION CENTER,422833,NCCC830PA14348,Direct Repair Facility,30762801,3151103,cc:3151103
025028546,SERVICE KING Spring (SK52),2,Billing Provider,Requested,142.81,SERVICE KING HOLDINGS INC,525357,2970980TXTJ078,Direct Repair Facility,,3150969,cc:3150969
025028546,SERVICE KING PAINT AND BODY LLC,1,Billing Provider,Cleared,612.98,SERVICE KING HOLDINGS INC,525357,2970980TXTJ078,Direct Repair Facility,30748196,3150969,cc:3150969
025027969,CAPITAL COLLISION INC,2,Billing Provider,Cleared,1898.38,CAPITAL COLLISION INC,146679,2970647WATAB35,Direct Repair Facility,30837056,3182177,cc:3182177
025027969,CAPITAL COLLISION INC,1,Billing Provider,Cleared,2133,CAPITAL COLLISION INC,146679,2970647WATAB35,Direct Repair Facility,30759208,3182177,cc:3182177
025027928,CRAIGS COLLISION CENTER,2,Billing Provider,Cleared,1930.42,CRAIGS SPECIALISTS OF DALLAS LP,399003,2970980TXT2220,Direct Repair Facility,31024248,3149423,cc:3149423
025027181,HEMINGWAYS COLLISION  AUTO AC,2,Billing Provider,Cleared,1282.12,HEMINGWAYS COLLISION  AUTO AC,399216,2970980LATR595,Direct Repair Facility,30752715,3148315,cc:3148315
025027181,HEMINGWAYS COLLISION  AUTO AC,4,Billing Provider,Cleared,95.65,HEMINGWAYS COLLISION  AUTO AC,399216,2970980LATR595,Direct Repair Facility,30788221,3148315,cc:3148315
025027181,HEMINGWAYS COLLISION  AUTO AC,3,Billing Provider,Voided,95.65,HEMINGWAYS COLLISION  AUTO AC,399216,2970980LATR595,Direct Repair Facility,,3148315,cc:3148315
025027181,HEMINGWAYS COLLISION  AUTO AC,3,Billing Provider,Voided,95.65,HEMINGWAYS COLLISION  AUTO AC,399216,2970980LATR595,Direct Repair Facility,,3148315,cc:3148315
025027181,HEMINGWAYS COLLISION  AUTO AC,1,Billing Provider,Voided,1282.12,HEMINGWAYS COLLISION  AUTO AC,399216,2970980LATR595,Direct Repair Facility,,3148315,cc:3148315
025027181,HEMINGWAYS COLLISION  AUTO AC,1,Billing Provider,Voided,1282.12,HEMINGWAYS COLLISION  AUTO AC,399216,2970980LATR595,Direct Repair Facility,,3148315,cc:3148315
025025996,WESTERN MASS. COLLISION SERVICE,1,Billing Provider,Cleared,1081.44,WESTERN MASS. COLLISION SERVICE,38116,2970108MAT7134,Direct Repair Facility,30726990,3145861,cc:3145861
025018486,CARTER COLLISION SERVICE INC,1,Billing Provider,Cleared,3695.14,CARTER COLLISION SERVICE INC,458750,NCCC631CA05780,Direct Repair Facility,30744637,3145424,cc:3145424
025018486,CARTER COLLISION SERVICE INC,2,Billing Provider,Cleared,1642.05,CARTER COLLISION SERVICE INC,458750,NCCC631CA05780,Direct Repair Facility,30834009,3145424,cc:3145424
025018455,LIBERTY MAZADA,2,Billing Provider,Voided,4111.17,LIBERTY MAZADA,500526,2970108MAT1919,Direct Repair Facility,,3145398,cc:3145398
025018455,LIBERTY MAZADA,3,Billing Provider,Voided,5244.66,LIBERTY MAZADA,500526,2970108MAT1919,Direct Repair Facility,,3145398,cc:3145398
025018455,LIBERTY MAZADA,3,Billing Provider,Voided,5244.66,LIBERTY MAZADA,500526,2970108MAT1919,Direct Repair Facility,,3145398,cc:3145398
025018455,LIBERTY MAZADA,2,Billing Provider,Voided,4111.17,LIBERTY MAZADA,500526,2970108MAT1919,Direct Repair Facility,,3145398,cc:3145398
025018455,LIBERTY MAZADA,4,Billing Provider,Cleared,4411.17,LIBERTY MAZADA,500526,2970108MAT1919,Direct Repair Facility,30809623,3145398,cc:3145398
025018455,LIBERTY MAZADA,3,Billing Provider,Voided,5244.66,LIBERTY MAZADA,500526,2970108MAT1919,Direct Repair Facility,,3145398,cc:3145398
025018455,LIBERTY MAZADA,3,Billing Provider,Voided,5244.66,LIBERTY MAZADA,500526,2970108MAT1919,Direct Repair Facility,,3145398,cc:3145398
025017489,SIKES & STOWE,1,Billing Provider,Cleared,2957,SIKES & STOWE,440063,2970508FLTBM05,Direct Repair Facility,30706127,3143784,cc:3143784
025015706,RICE COLLISION REPAIR CENTER,5,Billing Provider,Cleared,947.7,RICE COLLISION REPAIR CENTER,149831,2970508NCTK300,Direct Repair Facility,31000665,3142349,cc:3142349
025015460,SOUTH MOTORS COLLISION,4,Billing Provider,Issued,313.3,SOUTH MOTORS COLLISION,274068,2970508FLTU671,Direct Repair Facility,31075600,3141545,cc:3141545
025015460,SOUTH MOTORS COLLISION,1,Billing Provider,Cleared,3224.98,SOUTH MOTORS COLLISION,274068,2970508FLTU671,Direct Repair Facility,30725776,3141545,cc:3141545
025014190,VINCE'S AUTO BODY WORKS,1,Billing Provider,Stopped,922,VINCE'S AUTO BODY WORKS,15560,2970275NYTP693,Direct Repair Facility,30699106,3139662,cc:3139662
025014190,VINCE'S AUTO BODY WORKS,1,Billing Provider,Stopped,922,VINCE'S AUTO BODY WORKS,15560,2970275NYTP693,Direct Repair Facility,30699106,3139662,cc:3139662
025014073,HANSEN COLLISION OF NEWAYGO,1,Billing Provider,Cleared,4617.52,HANSEN COLLISION OF NEWAYGO,313822,2970469MITM480,Direct Repair Facility,30725078,3139392,cc:3139392
025014073,HANSEN COLLISION OF NEWAYGO,2,Billing Provider,Cleared,347.12,HANSEN COLLISION OF NEWAYGO,313822,2970469MITM480,Direct Repair Facility,30768446,3139392,cc:3139392
025013436,SUMMIT COLLISION CENTERS INC-N E,1,Billing Provider,Stopped,81.2,SUMMIT COLLISION CENTERS INC-N E,337039,2970508SCTU692,Direct Repair Facility,30700875,3138057,cc:3138057
025013436,SUMMIT COLLISION CENTERS INC-N E,1,Billing Provider,Stopped,81.2,SUMMIT COLLISION CENTERS INC-N E,337039,2970508SCTU692,Direct Repair Facility,30700875,3138057,cc:3138057
025012937,MIKE SHAD FORD BODY SHOP,1,Billing Provider,Cleared,356.63,MIKE SHAD FORD BODY SHOP,570065,2970508FLTP367,Direct Repair Facility,30725873,3137108,cc:3137108
025012867,CRAFTSMAN AUTO BODY,4,Billing Provider,Cleared,1382.14,CRAFTSMAN AUTO BODY,377256,2970336VATX161,Direct Repair Facility,30840795,3137089,cc:3137089
025012867,CRAFTSMAN AUTO BODY,2,Billing Provider,Cleared,5789.28,CRAFTSMAN AUTO BODY,377256,2970336VATX161,Direct Repair Facility,30751518,3137089,cc:3137089
025005028,MAITLAND AUTO COLLISION CENTER,3,Billing Provider,Cleared,415.65,MAITLAND AUTO COLLISION CENTER,544513,2970508FLTY185,Direct Repair Facility,30934467,3135733,cc:3135733
025005014,PEARL AUTO BODY OF LAKEWOOD,1,Billing Provider,Cleared,697.63,PEARL AUTO BODY OF LAKEWOOD,534640,2970980COTK742,Direct Repair Facility,30776664,3135633,cc:3135633
025005014,PEARL AUTO BODY OF LAKEWOOD,2,Billing Provider,Voided,500,PEARL AUTO BODY OF LAKEWOOD,534640,2970980COTK742,Direct Repair Facility,30827877,3135633,cc:3135633
025005014,PEARL AUTO BODY OF LAKEWOOD,2,Billing Provider,Voided,500,PEARL AUTO BODY OF LAKEWOOD,534640,2970980COTK742,Direct Repair Facility,30827877,3135633,cc:3135633
025004630,AXELROD COLLISION CENTER LLC,1,Billing Provider,Cleared,8978.54,AXELROD COLLISION CENTER LLC,391022,2970336OHTB807,Direct Repair Facility,30718860,3135284,cc:3135284
025004630,AXELROD COLLISION CENTER LLC,2,Billing Provider,Voided,808.65,AXELROD COLLISION CENTER LLC,391022,2970336OHTB807,Direct Repair Facility,,3135284,cc:3135284
025004630,AXELROD COLLISION CENTER LLC,2,Billing Provider,Voided,808.65,AXELROD COLLISION CENTER LLC,391022,2970336OHTB807,Direct Repair Facility,,3135284,cc:3135284
025004630,AXELROD COLLISION CENTER LLC,4,Billing Provider,Cleared,808.65,AXELROD COLLISION CENTER LLC,391022,2970336OHTB807,Direct Repair Facility,31011204,3135284,cc:3135284
025004079,LANDMARK COLLISION,2,Billing Provider,Cleared,63.12,LANDMARK COLLISION,591659,TCCC508AL19251,Direct Repair Facility,30964027,3134145,cc:3134145
025004079,LANDMARK COLLISION,1,Billing Provider,Cleared,1424.43,LANDMARK COLLISION,591659,TCCC508AL19251,Direct Repair Facility,30721398,3134145,cc:3134145
025001870,LES STANFORD CHEVROLET,3,Billing Provider,Cleared,1172.45,LES STANFORD CHEVROLET,517603,2970469MITW627,Direct Repair Facility,30861134,3132052,cc:3132052
025001645,COOKS COLLISION OF ELK GROVE,2,Billing Provider,Voided,1823.53,COOKS COLLISION OF ELK GROVE,434502,2970631CATV730,Direct Repair Facility,,3131997,cc:3131997
025001645,COOKS COLLISION OF ELK GROVE,3,Billing Provider,Voided,2672.12,COOKS COLLISION OF ELK GROVE,434502,2970631CATV730,Direct Repair Facility,,3131997,cc:3131997
025001645,COOKS COLLISION OF ELK GROVE,2,Billing Provider,Voided,1823.53,COOKS COLLISION OF ELK GROVE,434502,2970631CATV730,Direct Repair Facility,,3131997,cc:3131997
025001645,COOKS COLLISION OF ELK GROVE,3,Billing Provider,Voided,2672.12,COOKS COLLISION OF ELK GROVE,434502,2970631CATV730,Direct Repair Facility,,3131997,cc:3131997
025001645,COOKS COLLISION OF ELK GROVE,1,Billing Provider,Cleared,950.58,COOKS COLLISION OF ELK GROVE,434502,2970631CATV730,Direct Repair Facility,30701799,3131997,cc:3131997
025001645,COOKS COLLISION OF ELK GROVE,4,Billing Provider,Cleared,2172.12,COOKS COLLISION OF ELK GROVE,434502,2970631CATV730,Direct Repair Facility,30823715,3131997,cc:3131997
025000578,ROCKY MOUNTAIN COLLISION,1,Billing Provider,Cleared,2319.34,ROCKY MOUNTAIN COLLISION,423804,2970647UTTE462,Direct Repair Facility,30716701,3129798,cc:3129798
025000488,GERBER COLLISION SCOTTSDALE,1,Billing Provider,Cleared,8516.07,GERBER COLLISION SCOTTSDALE,405504,2970647AZTV733,Direct Repair Facility,30837084,3129898,cc:3129898
025000199,MAPLE STREET COLLISION,1,Billing Provider,Voided,844.79,MAPLE STREET COLLISION,249703,2970508GAT5229,Direct Repair Facility,,3129277,cc:3129277
025000199,MAPLE STREET COLLISION,1,Billing Provider,Voided,844.79,MAPLE STREET COLLISION,249703,2970508GAT5229,Direct Repair Facility,,3129277,cc:3129277
025000199,MAPLE STREET COLLISION,1,Billing Provider,Cleared,1094.79,MAPLE STREET COLLISION,249703,2970508GAT5229,Direct Repair Facility,30748953,3129279,cc:3129279
025000045,ABRA TENNESSEE INC,2,Billing Provider,Cleared,890.14,ABRA TENNESSEE INC,615544,2970508TNTAV76,Direct Repair Facility,30793270,3166808,cc:3166808
025000045,ABRA TENNESSEE INC,2,Billing Provider,Voided,890.14,ABRA TENNESSEE INC,615544,2970508TNTAV76,Direct Repair Facility,,3129010,cc:3129010
025000045,ABRA TENNESSEE INC,2,Billing Provider,Voided,890.14,ABRA TENNESSEE INC,615544,2970508TNTAV76,Direct Repair Facility,,3129010,cc:3129010
025000045,ABRA TENNESSEE INC,1,Billing Provider,Cleared,3882.89,ABRA TENNESSEE INC,615544,2970508TNTAV76,Direct Repair Facility,30721409,3166808,cc:3166808
024990414,CARMAN FORD,1,Billing Provider,Cleared,1541.84,CARMAN FORD,431702,2970306DET1236,Direct Repair Facility,30716032,3142443,cc:3142443
024990414,CARMAN FORD,2,Billing Provider,Cleared,660.94,CARMAN FORD,431702,2970306DET1236,Direct Repair Facility,30820842,3142443,cc:3142443
024990270,NORTHEAST COLLISION CARSTAR,1,Billing Provider,Cleared,6748.43,NORTHEAST COLLISION CARSTAR,148679,2970275NYTX521,Direct Repair Facility,30752634,3124697,cc:3124697
024989421,METCALF CARSTAR,2,Billing Provider,Cleared,697.43,METCALF CARSTAR,112262,2970469KSTE680,Direct Repair Facility,30826760,3123367,cc:3123367
024980154,ABRA AUTO BODY & GLASS DBA ABRA CUMMING,3,Billing Provider,Cleared,1000,ABRA AUTO BODY & GLASS DBA ABRA CUMMING,45328,2970508GAT7491,Direct Repair Facility,30822928,3121212,cc:3121212
024980154,ABRA AUTO BODY & GLASS DBA ABRA CUMMING,1,Billing Provider,Cleared,3416.77,ABRA AUTO BODY & GLASS DBA ABRA CUMMING,45328,2970508GAT7491,Direct Repair Facility,30721364,3121212,cc:3121212
024980154,ABRA AUTO BODY & GLASS DBA ABRA CUMMING,4,Billing Provider,Cleared,5396.77,ABRA AUTO BODY & GLASS DBA ABRA CUMMING,45328,2970508GAT7491,Direct Repair Facility,30915533,3121212,cc:3121212
024980154,ABRA AUTO BODY & GLASS DBA ABRA CUMMING,2,Billing Provider,Cleared,1058.89,ABRA AUTO BODY & GLASS DBA ABRA CUMMING,45328,2970508GAT7491,Direct Repair Facility,30741797,3121212,cc:3121212
024980135,GROBENS AUTO BODY,1,Billing Provider,Voided,876.34,GROBENS AUTO BODY,21844,2970275NYTP105,Direct Repair Facility,,3121287,cc:3121287
024980135,GROBENS AUTO BODY,1,Billing Provider,Voided,876.34,GROBENS AUTO BODY,21844,2970275NYTP105,Direct Repair Facility,,3121287,cc:3121287
024980135,GROBENS AUTO BODY,2,Billing Provider,Cleared,1332.99,GROBENS AUTO BODY,21844,2970275NYTP105,Direct Repair Facility,30762686,3121287,cc:3121287
024980005,CALIBER BODYWORKS OF TEXAS INC,3,Billing Provider,Voided,1356.25,CALIBER BODYWORKS OF TEXAS INC,525231,2970980TXTD068,Direct Repair Facility,,3121031,cc:3121031
024980005,CALIBER BODYWORKS OF TEXAS INC,3,Billing Provider,Voided,1356.25,CALIBER BODYWORKS OF TEXAS INC,525231,2970980TXTD068,Direct Repair Facility,,3121031,cc:3121031
024979920,FRED M SUSAN AUTO BODY,2,Billing Provider,Cleared,1565.26,FRED M SUSAN AUTO BODY,390676,2970108MAT1570,Direct Repair Facility,30969651,3121092,cc:3121092
024977976,MARSHALL BROS LINCOLN MERCURY,1,Billing Provider,Cleared,994.76,MARSHALL BROS LINCOLN MERCURY,258547,2970980LAT3912,Direct Repair Facility,30808890,3119255,cc:3119255
024977976,MARSHALL BROS LINCOLN MERCURY,2,Billing Provider,Cleared,186.88,MARSHALL BROS LINCOLN MERCURY,258547,2970980LAT3912,Direct Repair Facility,30861969,3119255,cc:3119255
024977976,MARSHALL BROS LINCOLN MERCURY,3,Billing Provider,Cleared,111.3,MARSHALL BROS LINCOLN MERCURY,258547,2970980LAT3912,Direct Repair Facility,30871747,3119255,cc:3119255
024968547,FRAMINGHAM AUTO SALES INC,1,Billing Provider,Voided,470.59,FRAMINGHAM AUTO SALES INC,141057,2970108MAT1320,Direct Repair Facility,,3115480,cc:3115480
024968547,FRAMINGHAM AUTO SALES INC,2,Billing Provider,Cleared,470.59,FRAMINGHAM AUTO SALES INC,141057,2970108MAT1320,Direct Repair Facility,30696142,3115480,cc:3115480
024968547,FRAMINGHAM AUTO SALES INC,1,Billing Provider,Voided,470.59,FRAMINGHAM AUTO SALES INC,141057,2970108MAT1320,Direct Repair Facility,,3115480,cc:3115480
024968476,HALLS BODY SHOP,2,Billing Provider,Cleared,2806.15,HALLS BODY SHOP,92081,TCCC336VA13092,Direct Repair Facility,30708836,3115474,cc:3115474
024968476,HALLS BODY SHOP,3,Billing Provider,Cleared,202.59,HALLS BODY SHOP,92081,TCCC336VA13092,Direct Repair Facility,30828456,3115474,cc:3115474
024967827,CALIBER BODYWORKS OF TEXAS INC,1,Billing Provider,Stopped,1630.65,CALIBER BODYWORKS OF TEXAS INC,601759,2970980TXTZ340,Direct Repair Facility,30705348,3114279,cc:3114279
024967827,CALIBER BODYWORKS OF TEXAS INC,1,Billing Provider,Stopped,1630.65,CALIBER BODYWORKS OF TEXAS INC,601759,2970980TXTZ340,Direct Repair Facility,30705348,3114279,cc:3114279
024965837,122 1ST STREET CORP,2,Billing Provider,Cleared,60.74,122 1ST STREET CORP,531108,2970306NJTM875,Direct Repair Facility,30728760,3112345,cc:3112345
024965739,PEARL AUTO BODY OF LAKEWOOD,1,Billing Provider,Cleared,5762.59,PEARL AUTO BODY OF LAKEWOOD,346288,2970980COTK743,Direct Repair Facility,30716840,3112498,cc:3112498
